timestamp,temperature,vibration,pressure,ml_anomaly,MHI
2025-12-31T18:43:21.691391,87.52,0.93,104.86,0,86.66666666666667
2025-12-31T18:43:24.714083,49.25,1.41,126.46,0,86.66666666666667
2025-12-31T18:43:27.729473,43.14,0.96,104.88,0,100
2025-12-31T18:43:30.756777,55.9,2.71,103.69,0,86.66666666666667
2025-12-31T18:43:33.774120,55.03,0.6,105.37,0,100
2025-12-31T18:43:36.790029,52.81,2.97,107.39,1,56.666666666666664
2025-12-31T18:43:39.814157,30.8,0.79,109.25,0,100
2025-12-31T18:43:42.840920,47.69,1.28,110.3,0,100
2025-12-31T18:43:45.857967,59.32,1.46,109.26,0,100
2025-12-31T18:43:48.882674,48.22,1.28,109.94,0,100
2025-12-31T18:43:51.908751,53.84,0.27,100.38,0,100
2025-12-31T18:43:54.937994,73.21,1.22,99.17,0,86.66666666666667
2025-12-31T18:43:57.977982,60.0,1.05,111.44,0,94.66666666666667
2025-12-31T18:44:01.008401,32.34,0.65,101.91,0,100
2025-12-31T18:44:04.023852,31.88,2.62,99.66,0,86.66666666666667
2025-12-31T18:44:07.062841,78.68,0.37,105.4,0,86.66666666666667
2025-12-31T18:44:10.090885,44.29,0.73,110.53,0,100
2025-12-31T18:44:13.106688,39.46,0.4,109.16,0,100
2025-12-31T18:44:16.122900,50.12,1.43,108.99,0,100
2025-12-31T18:44:19.143709,77.22,0.25,98.36,0,86.66666666666667
2025-12-31T18:44:22.165373,64.47,2.8,109.15,0,81.33333333333333
2025-12-31T18:44:25.190742,43.34,0.47,102.22,0,100
2025-12-31T18:44:28.222471,46.09,1.13,98.45,0,100
2025-12-31T18:44:31.252227,52.9,1.27,101.21,0,100
2025-12-31T18:44:34.275282,53.21,0.53,99.48,0,100
2025-12-31T18:44:37.299826,61.35,2.99,98.44,1,51.33333333333334
2025-12-31T18:44:40.333053,35.22,1.26,105.41,0,100
2025-12-31T18:44:43.403937,54.49,2.08,109.08,0,86.66666666666667
2025-12-31T18:44:46.430519,35.74,1.08,111.28,0,100
2025-12-31T18:44:49.447552,45.4,0.63,117.74,0,86.66666666666667
2025-12-31T18:44:52.467820,56.3,1.23,110.76,0,100
2025-12-31T18:44:55.496694,83.6,0.27,108.56,0,86.66666666666667
2025-12-31T18:44:58.542225,48.97,0.94,102.06,0,100
2025-12-31T18:45:01.568233,40.83,0.34,106.57,0,100
2025-12-31T18:45:04.605049,30.9,0.89,116.87,0,86.66666666666667
2025-12-31T18:45:07.643489,52.26,1.15,119.85,0,86.66666666666667
2025-12-31T18:45:10.668984,38.13,0.65,102.12,0,100
2025-12-31T18:45:13.693740,59.56,0.35,102.7,0,100
2025-12-31T18:45:16.740196,51.34,0.68,92.17,0,86.66666666666667
2025-12-31T18:45:19.775023,88.61,0.52,109.88,0,86.66666666666667
2025-12-31T18:45:22.798841,49.75,0.98,103.38,0,100
2025-12-31T18:45:25.823101,51.34,1.32,110.82,0,100
2025-12-31T18:45:28.838607,47.56,0.28,103.79,0,100
2025-12-31T18:45:31.855833,46.51,0.27,105.17,0,100
2025-12-31T18:45:34.888265,88.03,0.75,109.74,0,86.66666666666667
2025-12-31T18:45:37.919233,63.44,1.49,107.27,0,94.66666666666667
2025-12-31T18:45:40.931110,33.02,0.35,107.02,0,100
2025-12-31T18:45:43.954904,54.56,1.18,109.62,0,100
2025-12-31T18:45:46.978411,31.14,1.48,90.68,0,86.66666666666667
2025-12-31T18:45:50.002025,44.79,1.22,110.63,0,100
2025-12-31T18:45:53.025423,46.97,0.3,102.79,0,100
2025-12-31T18:45:56.045574,41.73,0.73,123.66,0,86.66666666666667
2025-12-31T18:45:59.066973,38.79,0.73,101.43,0,100
2025-12-31T18:46:02.086063,58.54,0.99,106.93,0,100
2025-12-31T18:46:05.110774,48.42,0.73,89.53,0,86.66666666666667
2025-12-31T18:46:08.126513,43.05,0.65,104.75,0,100
2025-12-31T18:46:11.142177,34.64,0.41,103.9,0,100
2025-12-31T18:46:14.175592,41.41,0.98,129.5,0,86.66666666666667
2025-12-31T18:46:17.219398,44.95,1.13,93.28,0,86.66666666666667
2025-12-31T18:46:20.243974,38.41,0.27,123.12,1,56.666666666666664
2025-12-31T18:46:23.268729,41.67,2.26,105.38,1,56.666666666666664
2025-12-31T18:46:26.294842,33.69,1.41,100.25,1,70.0
2025-12-31T18:46:29.325507,72.31,1.3,103.76,0,86.66666666666667
2025-12-31T18:46:32.351674,40.25,2.94,99.66,0,86.66666666666667
2025-12-31T18:46:35.381451,31.68,0.99,101.13,0,100
2025-12-31T18:46:38.405201,30.13,0.28,101.88,0,100
2025-12-31T18:46:41.416092,32.81,0.54,111.81,0,100
2025-12-31T18:46:44.429985,44.47,0.92,105.2,0,100
2025-12-31T18:46:47.464204,63.14,0.87,110.89,0,94.66666666666667
2025-12-31T18:46:50.497710,49.3,0.25,103.76,0,100
2025-12-31T18:46:53.544171,50.05,0.2,100.19,0,100
2025-12-31T18:46:56.577070,40.32,0.67,101.75,0,100
2025-12-31T18:46:59.597349,54.07,1.39,104.98,0,100
2025-12-31T18:47:02.621438,49.69,0.59,101.32,0,100
2025-12-31T18:47:05.646338,34.31,0.99,111.03,0,100
2025-12-31T18:47:08.672774,36.18,0.74,89.97,0,86.66666666666667
2025-12-31T18:47:11.684318,39.15,0.21,91.29,0,86.66666666666667
2025-12-31T18:47:14.705182,50.03,2.6,103.12,0,86.66666666666667
2025-12-31T18:47:17.722651,50.48,0.85,108.83,0,100
2025-12-31T18:47:20.746579,49.17,1.12,91.24,0,86.66666666666667
2025-12-31T18:47:23.756648,55.95,0.9,99.44,0,100
2025-12-31T18:47:26.798019,47.05,0.88,104.16,0,100
2025-12-31T18:47:29.842184,57.67,0.24,109.14,0,100
2025-12-31T18:47:32.872226,33.88,0.94,108.13,0,100
2025-12-31T18:47:35.887764,53.38,1.21,116.7,0,86.66666666666667
2025-12-31T18:47:38.911183,61.0,0.24,108.87,0,94.66666666666667
2025-12-31T18:47:41.932797,33.21,2.7,100.9,0,86.66666666666667
2025-12-31T18:47:44.960957,87.32,0.67,98.7,0,86.66666666666667
2025-12-31T18:47:47.986588,76.99,1.24,109.79,0,86.66666666666667
2025-12-31T18:47:51.003500,88.25,0.89,111.0,1,56.666666666666664
2025-12-31T18:47:54.021478,49.12,1.46,108.94,0,100
2025-12-31T18:47:57.056650,33.17,0.92,110.45,0,100
2025-12-31T18:48:00.075509,40.16,0.69,106.98,0,100
2025-12-31T18:48:03.110923,64.69,0.5,123.6,0,81.33333333333333
2025-12-31T18:48:06.133123,59.73,1.12,98.16,0,100
2025-12-31T18:48:09.154013,71.39,1.27,107.82,0,86.66666666666667
2025-12-31T18:48:12.175106,60.9,1.17,106.07,0,94.66666666666667
2025-12-31T18:48:15.190966,32.37,0.24,109.96,0,100
2025-12-31T18:48:18.215315,61.29,1.0,101.04,0,94.66666666666667
2025-12-31T18:48:21.232701,64.87,2.76,109.08,0,81.33333333333333
2025-12-31T18:48:24.257232,56.36,0.97,107.39,0,100
2025-12-31T18:48:27.283071,79.94,0.56,99.95,0,86.66666666666667
2025-12-31T18:48:30.301236,35.65,1.12,109.56,0,100
2025-12-31T18:48:33.324075,39.08,2.16,108.29,0,86.66666666666667
2025-12-31T18:48:36.337862,37.53,0.28,103.0,0,100
2025-12-31T18:48:39.352770,44.17,0.83,98.75,0,100
2025-12-31T18:48:42.391118,41.92,0.37,109.0,0,100
2025-12-31T18:48:45.434307,30.94,1.36,109.18,0,100
2025-12-31T18:48:48.456063,31.94,0.97,128.16,1,56.666666666666664
2025-12-31T18:48:51.471565,37.96,0.22,99.32,0,100
2025-12-31T18:48:54.497790,36.4,1.12,98.86,0,100
2025-12-31T18:48:57.518673,32.6,1.03,111.76,0,100
2025-12-31T18:49:00.540254,37.39,0.28,107.39,0,100
2025-12-31T18:49:03.557597,55.03,0.26,110.58,0,100
2025-12-31T18:49:06.573698,40.49,0.32,99.89,0,100
2025-12-31T18:49:09.587225,77.19,1.25,100.05,0,86.66666666666667
2025-12-31T18:49:12.626349,52.98,0.3,100.52,0,100
2025-12-31T18:49:15.660233,74.22,0.97,109.5,0,86.66666666666667
2025-12-31T18:49:18.693943,59.9,0.48,110.0,0,100
2025-12-31T18:49:21.723056,47.94,2.42,98.22,0,86.66666666666667
2025-12-31T18:49:24.745026,43.26,0.41,101.91,0,100
2025-12-31T18:49:27.772597,59.92,0.95,93.79,0,86.66666666666667
2025-12-31T18:49:30.799308,30.64,0.98,105.43,0,100
2025-12-31T18:49:33.917428,52.21,1.28,99.16,0,100
2025-12-31T18:49:36.984653,82.99,0.56,98.75,0,86.66666666666667
2025-12-31T18:49:40.003347,50.41,1.28,87.44,0,86.66666666666667
2025-12-31T18:49:43.031660,36.36,0.48,100.69,0,100
2025-12-31T18:49:46.064519,49.74,0.21,106.97,0,100
2025-12-31T18:49:49.087952,54.31,0.45,106.13,0,100
2025-12-31T18:49:52.103478,75.7,0.93,104.82,0,86.66666666666667
2025-12-31T18:49:55.127607,54.04,1.41,111.09,0,100
2025-12-31T18:49:58.153979,50.98,0.26,102.51,0,100
2025-12-31T18:50:01.176663,39.82,0.62,103.2,0,100
2025-12-31T18:50:04.202813,41.09,1.08,109.69,0,100
2025-12-31T18:50:07.235169,44.56,1.17,110.38,0,100
2025-12-31T18:50:10.268785,51.05,0.65,102.24,0,100
2025-12-31T18:50:13.293056,63.38,1.16,88.13,0,81.33333333333333
2025-12-31T18:50:16.305378,45.12,0.35,100.53,0,100
2025-12-31T18:50:19.327872,53.91,0.87,108.61,0,100
2025-12-31T18:50:22.344326,54.34,1.46,109.56,0,100
2025-12-31T18:50:25.368426,58.45,1.29,111.61,0,100
2025-12-31T18:50:28.391564,64.0,0.57,111.07,0,94.66666666666667
2025-12-31T18:50:31.412039,52.55,0.88,101.9,0,100
2025-12-31T18:50:34.436651,44.45,0.48,102.51,0,100
2025-12-31T18:50:37.456489,54.87,0.28,120.73,0,86.66666666666667
2025-12-31T18:50:40.510348,33.22,1.15,110.89,0,100
2025-12-31T18:50:43.558794,45.6,0.69,111.07,0,100
2025-12-31T18:50:46.575930,49.69,0.98,125.09,0,86.66666666666667
2025-12-31T18:50:49.602915,60.0,0.54,119.42,0,81.33333333333333
2025-12-31T18:50:52.628854,48.65,1.32,100.45,0,100
2025-12-31T18:50:55.653304,52.38,0.79,111.54,0,100
2025-12-31T18:50:58.671320,59.6,2.1,102.6,0,86.66666666666667
2025-12-31T18:51:01.694929,36.09,2.8,99.13,0,86.66666666666667
2025-12-31T18:51:04.713890,64.12,0.44,118.42,0,81.33333333333333
2025-12-31T18:51:07.738061,53.32,0.74,99.3,0,100
2025-12-31T18:51:10.757569,48.84,1.5,93.2,0,80.0
2025-12-31T18:51:13.782747,63.76,1.12,116.28,0,81.33333333333333
2025-12-31T18:51:16.807305,35.33,0.81,109.64,0,100
2025-12-31T18:51:19.826944,64.11,1.23,99.16,0,94.66666666666667
2025-12-31T18:51:22.841273,58.66,0.8,102.96,0,100
2025-12-31T18:51:25.866070,47.91,0.68,103.84,0,100
2025-12-31T18:51:28.891796,47.26,1.22,89.9,0,86.66666666666667
2025-12-31T18:51:31.917661,62.84,0.97,87.25,0,81.33333333333333
2025-12-31T18:51:34.939603,64.28,0.65,105.09,0,94.66666666666667
2025-12-31T18:51:37.963936,30.07,1.13,109.66,0,100
2025-12-31T18:51:40.988961,33.05,1.31,99.44,0,100
2025-12-31T18:51:44.015808,53.58,0.48,104.87,0,100
2025-12-31T18:51:47.040343,59.31,1.4,110.48,0,100
2025-12-31T18:51:50.063511,60.83,0.69,108.84,0,94.66666666666667
2025-12-31T18:51:53.087947,35.23,1.22,119.02,0,86.66666666666667
2025-12-31T18:51:56.108492,64.19,0.66,108.38,0,94.66666666666667
2025-12-31T18:51:59.125474,45.88,0.23,120.32,0,86.66666666666667
2025-12-31T18:52:02.146938,64.79,1.22,110.81,0,94.66666666666667
2025-12-31T18:52:05.171098,64.78,0.88,107.7,0,94.66666666666667
2025-12-31T18:52:08.197574,63.27,0.72,87.97,0,81.33333333333333
2025-12-31T18:52:11.213887,50.24,1.02,106.45,0,100
2025-12-31T18:52:14.238737,35.37,0.46,123.02,0,86.66666666666667
2025-12-31T18:52:17.263379,35.84,0.63,108.47,0,100
2025-12-31T18:52:20.287802,56.24,2.5,105.38,0,86.66666666666667
2025-12-31T18:52:23.311664,47.76,0.99,108.61,0,100
2025-12-31T18:52:26.336497,57.33,0.9,111.83,0,100
2025-12-31T18:52:29.361284,58.32,1.23,104.73,0,100
2025-12-31T18:52:32.381739,74.36,0.31,105.92,0,86.66666666666667
2025-12-31T18:52:35.405251,36.37,0.68,106.24,0,100
2025-12-31T18:52:38.432340,82.66,0.6,106.87,0,86.66666666666667
2025-12-31T18:52:41.450108,33.07,1.22,105.58,0,100
2025-12-31T18:52:44.473751,31.43,1.02,99.27,0,100
2025-12-31T18:52:47.497894,63.9,0.74,100.66,0,94.66666666666667
2025-12-31T18:52:50.523732,42.45,0.93,105.57,0,100
2025-12-31T18:52:53.558481,56.45,0.23,98.56,0,100
2025-12-31T18:52:56.586959,55.85,1.47,119.02,0,86.66666666666667
2025-12-31T18:52:59.602202,63.19,1.29,93.95,0,81.33333333333333
2025-12-31T18:53:02.626634,37.8,1.07,106.54,0,100
2025-12-31T18:53:05.646541,83.06,0.44,107.65,0,86.66666666666667
2025-12-31T18:53:08.663817,39.29,1.42,104.64,0,100
2025-12-31T18:53:11.678215,54.22,0.27,99.6,0,100
2025-12-31T18:53:14.720880,53.19,0.89,106.4,0,100
2025-12-31T18:53:17.748930,54.39,0.55,102.21,0,100
2025-12-31T18:53:20.779395,43.63,0.39,125.65,0,86.66666666666667
2025-12-31T18:53:23.799113,43.67,0.74,87.92,0,86.66666666666667
2025-12-31T18:53:26.827106,42.66,0.96,98.48,0,100
2025-12-31T18:53:29.855205,40.34,0.37,102.76,0,100
2025-12-31T18:53:32.879836,42.15,0.89,105.47,0,100
2025-12-31T18:53:35.903258,32.6,0.97,101.1,0,100
2025-12-31T18:53:38.929066,32.86,0.65,86.66,1,56.666666666666664
2025-12-31T18:53:41.951788,42.07,0.75,111.34,0,100
2025-12-31T18:53:44.968136,41.27,1.21,103.35,0,100
2025-12-31T18:53:47.984378,41.35,1.2,105.71,0,100
2025-12-31T18:53:51.023425,60.59,0.3,105.46,0,94.66666666666667
2025-12-31T18:53:54.058023,56.44,2.56,109.25,0,86.66666666666667
2025-12-31T18:53:57.084260,62.89,0.32,110.11,0,94.66666666666667
2025-12-31T18:54:00.106387,35.94,1.48,125.47,0,86.66666666666667
2025-12-31T18:54:03.137047,34.09,0.89,102.06,0,100
2025-12-31T18:54:06.161309,49.27,1.49,102.79,0,100
2025-12-31T18:54:09.188424,39.82,0.21,109.94,0,100
2025-12-31T18:54:12.213170,49.48,0.35,103.2,0,100
2025-12-31T18:54:15.232905,58.54,0.56,102.65,0,100
2025-12-31T18:54:18.252108,51.76,1.08,100.29,0,100
2025-12-31T18:54:21.284131,82.51,1.32,110.91,0,86.66666666666667
2025-12-31T18:54:24.310188,47.3,0.77,100.89,0,100
2025-12-31T18:54:27.333939,62.87,1.4,91.37,0,81.33333333333333
2025-12-31T18:54:30.360442,43.56,1.13,101.02,0,100
2025-12-31T18:54:33.392531,51.53,2.43,98.2,0,86.66666666666667
2025-12-31T18:54:36.424130,63.84,2.86,103.09,1,51.33333333333334
2025-12-31T18:54:39.456358,38.22,1.23,107.83,0,100
2025-12-31T18:54:42.482485,64.04,0.55,108.62,0,94.66666666666667
2025-12-31T18:54:45.507964,62.19,1.24,106.36,0,94.66666666666667
2025-12-31T18:54:48.523561,83.85,1.26,98.88,0,86.66666666666667
2025-12-31T18:54:51.537422,55.42,0.77,105.94,0,100
2025-12-31T18:54:54.551299,72.49,0.3,109.36,0,86.66666666666667
2025-12-31T18:54:57.576447,63.75,1.12,116.46,0,81.33333333333333
2025-12-31T18:55:00.592010,56.67,0.9,99.04,0,100
2025-12-31T18:55:03.611545,32.64,1.23,116.52,0,86.66666666666667
2025-12-31T18:55:06.624485,33.78,1.04,108.08,0,100
2025-12-31T18:55:09.643628,79.08,0.49,98.81,0,86.66666666666667
2025-12-31T18:55:12.659011,63.73,1.01,110.99,0,94.66666666666667
2025-12-31T18:55:15.683321,54.08,1.09,98.5,0,100
2025-12-31T18:55:18.704048,55.37,2.26,109.9,0,86.66666666666667
2025-12-31T18:55:21.723688,35.28,0.92,99.79,0,100
2025-12-31T18:55:24.739049,51.33,2.57,110.63,0,86.66666666666667
2025-12-31T18:55:27.775421,49.19,1.35,109.22,0,100
2025-12-31T18:55:30.799606,47.92,2.51,104.65,0,86.66666666666667
2025-12-31T18:55:33.820635,34.38,0.91,100.28,0,100
2025-12-31T18:55:36.830478,30.68,1.17,106.11,0,100
2025-12-31T18:55:39.852900,61.76,0.41,100.89,0,94.66666666666667
2025-12-31T18:55:42.878013,44.58,0.96,99.5,0,100
2025-12-31T18:55:45.904460,39.58,1.1,111.48,0,100
2025-12-31T18:55:48.930173,82.02,0.2,106.23,0,86.66666666666667
2025-12-31T18:55:51.953567,54.03,1.14,105.4,0,100
2025-12-31T18:55:54.978212,34.43,1.36,108.37,0,100
2025-12-31T18:55:58.003570,54.48,1.43,111.41,0,100
2025-12-31T18:56:01.020298,84.3,0.71,106.23,0,86.66666666666667
2025-12-31T18:56:04.043938,43.91,0.59,111.68,0,100
2025-12-31T18:56:07.071536,36.9,1.47,111.66,0,100
2025-12-31T18:56:10.107351,41.51,0.32,102.1,0,100
2025-12-31T18:56:13.122803,56.3,0.67,99.33,0,100
2025-12-31T18:56:16.144022,50.59,0.85,109.91,0,100
2025-12-31T18:56:19.169937,59.78,0.59,105.34,0,100
2025-12-31T18:56:22.197637,52.34,0.47,124.58,0,86.66666666666667
2025-12-31T18:56:25.213681,80.29,1.19,104.66,0,86.66666666666667
2025-12-31T18:56:28.237695,55.97,1.37,126.49,0,86.66666666666667
2025-12-31T18:56:31.263597,49.06,0.32,107.6,0,100
2025-12-31T18:56:34.288601,64.79,0.67,99.7,0,94.66666666666667
2025-12-31T18:56:37.306898,35.91,1.03,123.04,0,86.66666666666667
2025-12-31T18:56:40.333499,36.35,1.45,101.59,0,100
2025-12-31T18:56:43.358970,31.58,0.71,108.12,0,100
2025-12-31T18:56:46.385066,42.49,0.62,100.55,0,100
2025-12-31T18:56:49.413436,58.53,2.09,103.77,0,86.66666666666667
2025-12-31T18:56:52.443186,55.63,1.24,116.11,0,86.66666666666667
2025-12-31T18:56:55.466740,58.86,0.69,87.43,0,86.66666666666667
2025-12-31T18:56:58.498724,57.03,0.74,104.51,0,100
2025-12-31T18:57:01.520891,57.44,0.98,108.9,0,100
2025-12-31T18:57:04.557326,32.35,1.38,104.15,0,100
2025-12-31T18:57:07.573386,81.06,0.41,102.51,0,86.66666666666667
2025-12-31T18:57:10.607942,61.9,0.97,106.86,0,94.66666666666667
2025-12-31T18:57:13.626397,47.33,0.26,105.94,0,100
2025-12-31T18:57:16.642498,39.55,0.54,111.24,0,100
2025-12-31T18:57:19.657806,32.02,0.33,104.07,0,100
2025-12-31T18:57:22.676262,64.27,1.4,124.54,0,81.33333333333333
2025-12-31T18:57:25.692576,31.5,0.78,111.65,0,100
2025-12-31T18:57:28.715138,63.44,1.14,98.41,0,94.66666666666667
2025-12-31T18:57:31.733427,54.39,0.66,128.75,0,86.66666666666667
2025-12-31T18:57:34.755235,37.33,1.14,121.82,0,86.66666666666667
2025-12-31T18:57:37.781267,53.05,0.65,102.67,0,100
2025-12-31T18:57:40.808710,85.7,0.58,105.06,0,86.66666666666667
2025-12-31T18:57:43.848060,42.49,0.3,101.87,0,100
2025-12-31T18:57:46.879743,80.79,0.94,98.09,0,86.66666666666667
2025-12-31T18:57:49.893152,60.46,0.22,127.62,1,51.33333333333334
2025-12-31T18:57:52.916508,61.12,2.13,102.35,0,81.33333333333333
2025-12-31T18:57:55.940007,31.13,0.74,128.91,0,86.66666666666667
2025-12-31T18:57:58.965432,33.41,1.02,100.29,0,100
2025-12-31T18:58:01.984736,40.38,1.33,99.04,0,100
2025-12-31T18:58:05.009009,61.84,1.02,104.91,0,94.66666666666667
2025-12-31T18:58:08.025093,82.89,1.2,102.66,0,86.66666666666667
2025-12-31T18:58:11.048647,62.77,0.7,105.17,0,94.66666666666667
2025-12-31T18:58:14.063736,64.18,0.68,101.77,0,94.66666666666667
2025-12-31T18:58:17.086428,85.87,1.28,105.96,1,56.666666666666664
2025-12-31T18:58:20.100070,64.34,0.61,109.0,0,94.66666666666667
2025-12-31T18:58:23.116328,57.91,1.22,102.58,0,100
2025-12-31T18:58:26.135658,59.68,1.46,105.64,0,100
2025-12-31T18:58:29.157696,63.21,2.55,102.45,1,51.33333333333334
2025-12-31T18:58:32.182670,34.73,0.23,108.47,0,100
2025-12-31T18:58:35.211122,34.75,1.02,110.2,0,100
2025-12-31T18:58:38.236578,48.31,1.37,100.79,0,100
2025-12-31T18:58:41.259769,87.79,0.74,109.38,0,86.66666666666667
2025-12-31T18:58:44.304148,34.0,0.22,106.52,0,100
2025-12-31T18:58:47.342636,80.15,0.81,104.24,0,86.66666666666667
2025-12-31T18:58:50.366538,64.19,2.92,108.84,1,51.33333333333334
2025-12-31T18:58:53.391020,30.99,2.9,108.02,1,56.666666666666664
2025-12-31T18:58:56.418724,39.45,0.63,109.4,0,100
2025-12-31T18:58:59.439762,49.02,2.55,98.39,1,56.666666666666664
2025-12-31T18:59:02.459869,80.23,0.71,108.08,0,86.66666666666667
2025-12-31T18:59:05.486249,57.54,2.21,109.78,0,86.66666666666667
2025-12-31T18:59:08.512273,49.68,0.51,99.14,0,100
2025-12-31T18:59:11.543339,52.35,0.78,87.07,0,86.66666666666667
2025-12-31T18:59:14.559542,51.73,1.31,111.3,0,100
2025-12-31T18:59:17.578493,46.07,0.88,98.7,0,100
2025-12-31T18:59:20.617528,63.03,0.47,111.87,0,94.66666666666667
2025-12-31T18:59:23.651971,48.95,0.52,104.23,0,100
2025-12-31T18:59:26.670061,81.18,0.71,111.95,0,86.66666666666667
2025-12-31T18:59:29.697212,56.6,0.42,99.39,0,100
2025-12-31T18:59:32.707508,36.11,1.41,110.82,0,100
2025-12-31T18:59:35.735661,38.77,1.12,98.6,0,100
2025-12-31T18:59:38.754124,57.06,2.41,101.38,0,86.66666666666667
2025-12-31T18:59:41.769127,60.02,1.24,105.57,0,94.66666666666667
2025-12-31T18:59:44.788604,31.04,0.99,105.28,0,100
2025-12-31T18:59:47.823359,34.56,1.07,102.0,0,100
2025-12-31T18:59:50.859432,33.26,1.39,107.36,0,100
2025-12-31T18:59:53.889502,64.19,1.34,92.46,0,81.33333333333333
2025-12-31T18:59:56.910201,89.61,1.1,99.57,1,56.666666666666664
2025-12-31T18:59:59.931116,33.0,2.1,102.93,0,86.66666666666667
2025-12-31T19:00:02.958362,41.88,0.54,123.38,0,86.66666666666667
2025-12-31T19:00:05.986182,60.23,0.56,111.81,0,94.66666666666667
2025-12-31T19:00:09.002293,40.2,1.27,109.97,0,100
2025-12-31T19:00:12.020663,43.03,1.26,109.69,0,100
2025-12-31T19:00:15.049448,51.55,2.22,99.57,0,86.66666666666667
2025-12-31T19:00:18.076198,36.95,1.36,110.83,0,100
2025-12-31T19:00:21.093142,57.36,1.1,105.07,0,100
2025-12-31T19:00:24.116453,58.94,0.71,110.94,0,100
2025-12-31T19:00:27.132699,55.0,1.12,87.54,0,86.66666666666667
2025-12-31T19:00:30.155601,82.7,1.08,103.73,0,86.66666666666667
2025-12-31T19:00:33.179014,35.91,0.26,117.13,0,86.66666666666667
2025-12-31T19:00:36.204997,45.48,0.58,111.3,0,100
2025-12-31T19:00:39.221183,64.12,1.27,98.94,0,94.66666666666667
2025-12-31T19:00:42.243020,59.29,2.21,106.07,0,86.66666666666667
2025-12-31T19:00:45.257473,37.04,0.9,100.1,0,100
2025-12-31T19:00:48.280337,54.09,0.64,109.02,0,100
2025-12-31T19:00:51.298065,31.58,1.35,100.42,0,100
2025-12-31T19:00:54.334455,49.66,0.35,111.83,0,100
2025-12-31T19:00:57.366334,71.22,0.67,110.93,0,86.66666666666667
2025-12-31T19:01:00.401210,59.47,0.81,93.69,0,86.66666666666667
2025-12-31T19:01:03.432354,32.9,0.51,92.4,0,86.66666666666667
2025-12-31T19:01:06.455107,55.92,1.48,99.64,0,100
2025-12-31T19:01:09.487185,49.2,1.3,109.95,0,100
2025-12-31T19:01:12.513828,41.67,2.48,110.41,0,86.66666666666667
2025-12-31T19:01:15.534262,53.48,1.36,101.9,0,100
2025-12-31T19:01:18.558837,44.99,1.04,106.28,0,100
2025-12-31T19:01:21.589042,53.66,2.87,110.68,1,56.666666666666664
2025-12-31T19:01:24.613123,41.04,1.0,105.16,0,100
2025-12-31T19:01:27.677526,47.57,0.57,109.6,0,100
2025-12-31T19:01:30.719462,50.04,0.58,117.49,0,86.66666666666667
2025-12-31T19:01:33.735289,40.55,0.57,108.84,0,100
2025-12-31T19:01:36.768105,59.98,1.38,98.46,0,100
2025-12-31T19:01:39.786943,71.18,1.0,104.94,0,86.66666666666667
2025-12-31T19:01:42.806993,59.21,0.37,104.98,0,100
2025-12-31T19:01:45.829937,38.51,0.49,109.41,0,100
2025-12-31T19:01:48.847822,71.38,1.3,106.35,0,86.66666666666667
2025-12-31T19:01:51.861777,57.05,0.27,106.64,0,100
2025-12-31T19:01:54.881782,36.47,0.84,110.27,0,100
2025-12-31T19:01:57.904440,56.77,2.42,101.53,0,86.66666666666667
2025-12-31T19:02:00.926710,41.15,0.3,116.58,0,86.66666666666667
2025-12-31T19:02:03.950325,47.47,1.06,106.83,0,100
2025-12-31T19:02:06.969280,63.8,2.93,104.37,0,81.33333333333333
2025-12-31T19:02:09.995012,57.65,1.32,98.79,0,100
2025-12-31T19:02:13.022888,40.52,1.48,108.6,0,100
2025-12-31T19:02:16.048791,49.65,1.19,100.29,0,100
2025-12-31T19:02:19.074345,32.08,1.04,105.99,0,100
2025-12-31T19:02:22.093573,60.21,2.77,111.38,0,81.33333333333333
2025-12-31T19:02:25.118454,53.36,0.32,104.5,0,100
2025-12-31T19:02:28.143556,58.24,1.35,100.94,0,100
2025-12-31T19:02:31.169948,34.56,2.95,100.77,1,56.666666666666664
2025-12-31T19:02:34.192789,48.49,0.28,108.58,0,100
2025-12-31T19:02:37.214122,42.11,2.4,109.35,0,86.66666666666667
2025-12-31T19:02:40.235700,31.74,0.28,100.2,0,100
2025-12-31T19:02:43.259621,33.71,1.11,88.33,1,56.666666666666664
2025-12-31T19:02:46.280284,33.32,0.28,99.96,0,100
2025-12-31T19:02:49.307676,37.39,0.79,110.38,0,100
2025-12-31T19:02:52.329979,49.98,1.4,116.08,0,86.66666666666667
2025-12-31T19:02:55.349148,37.13,1.26,106.51,0,100
2025-12-31T19:02:58.366842,40.8,0.98,118.09,0,86.66666666666667
2025-12-31T19:03:01.393596,54.62,0.93,123.78,0,86.66666666666667
2025-12-31T19:03:04.416654,59.79,0.75,88.33,0,86.66666666666667
2025-12-31T19:03:07.438056,30.84,0.95,108.36,0,100
2025-12-31T19:03:10.458849,60.43,0.58,99.33,0,94.66666666666667
2025-12-31T19:03:13.479988,51.7,2.92,102.88,0,86.66666666666667
2025-12-31T19:03:16.509062,37.31,0.76,116.3,0,86.66666666666667
2025-12-31T19:03:19.535319,57.12,0.76,110.24,0,100
2025-12-31T19:03:22.589722,41.76,1.02,105.1,0,100
2025-12-31T19:03:25.632033,63.34,0.42,103.43,0,94.66666666666667
2025-12-31T19:03:28.681824,41.43,0.58,109.57,0,100
2025-12-31T19:03:31.702575,40.46,1.1,101.37,0,100
2025-12-31T19:03:34.715133,56.5,0.82,104.22,0,100
